id,timestamp,actor,action,target,ip,detail,outcome
5754,2026-07-28 20:53:53,admin@tourism.gov.in,ml_metrics_viewed,analytics,198.51.100.2,,success
5755,2026-08-28 13:26:35,dcp.central@guwahatipolice.test,login_success,dashboard,198.51.100.24,,success
5756,2026-07-27 21:12:22,dcp.east@guwahatipolice.test,zone_deleted,incidents,198.51.100.24,,success
5757,2026-08-09 14:46:24,dcp.east@guwahatipolice.test,efir_filed,zones,203.0.113.9,,success
5758,2026-08-27 19:53:15,admin@tourism.gov.in,token_refresh,audit,203.0.113.27,,success
5759,2026-08-22 09:01:06,tourism.nodal@assam.gov.test,csv_exported,audit,203.0.113.26,,success
5760,2026-08-07 01:01:19,tourism.nodal@assam.gov.test,login_failure,audit,203.0.113.24,,success
5761,2026-08-25 06:35:45,admin@tourism.gov.in,chain_verified,zones,198.51.100.59,,success
5762,2026-08-17 19:48:58,tourism.nodal@assam.gov.test,tourist_registered,audit,198.51.100.58,,success
5763,2026-08-31 20:20:02,admin@tourism.gov.in,login_failure,ml,198.51.100.34,,success
5764,2026-08-27 01:37:51,dcp.east@guwahatipolice.test,csv_exported,ml,203.0.113.2,,success
5765,2026-07-31 09:18:08,admin@tourism.gov.in,incident_acknowledged,analytics,198.51.100.4,,success
5766,2026-08-13 20:23:26,tourism.nodal@assam.gov.test,zone_deleted,dashboard,198.51.100.6,,success
5767,2026-07-24 07:19:47,dcp.east@guwahatipolice.test,token_refresh,analytics,203.0.113.5,,success
5768,2026-08-11 19:43:46,dcp.central@guwahatipolice.test,zone_created,ml,198.51.100.6,,success
5769,2026-09-04 23:02:19,tourism.nodal@assam.gov.test,alert_acknowledged,analytics,203.0.113.13,,success
5770,2026-09-02 05:54:59,dcp.east@guwahatipolice.test,efir_filed,analytics,198.51.100.31,,success
5771,2026-07-30 07:15:17,dcp.central@guwahatipolice.test,efir_filed,analytics,198.51.100.21,,success
5772,2026-08-11 21:19:27,dcp.west@guwahatipolice.test,sos_triggered,analytics,203.0.113.20,,success
5773,2026-07-24 07:31:40,dcp.west@guwahatipolice.test,zone_deleted,dashboard,198.51.100.7,,success
5774,2026-07-28 03:34:53,admin@tourism.gov.in,tourist_registered,analytics,198.51.100.51,,success
5775,2026-08-14 23:37:29,admin@tourism.gov.in,token_refresh,incidents,198.51.100.14,,success
5776,2026-07-29 15:50:52,dcp.central@guwahatipolice.test,login_failure,dashboard,203.0.113.32,,success
5777,2026-08-11 22:24:07,dcp.west@guwahatipolice.test,login_failure,ml,198.51.100.12,,success
5778,2026-07-26 17:03:55,tourism.nodal@assam.gov.test,incident_acknowledged,zones,198.51.100.54,,success
5779,2026-08-01 22:44:09,dcp.west@guwahatipolice.test,sos_triggered,ml,198.51.100.29,,success
5780,2026-08-23 16:02:22,dcp.west@guwahatipolice.test,alert_acknowledged,ml,203.0.113.11,,failure
5781,2026-09-03 02:27:36,admin@tourism.gov.in,login_success,incidents,203.0.113.35,,success
5782,2026-08-08 21:27:41,admin@tourism.gov.in,chain_verified,dashboard,198.51.100.40,,success
5783,2026-08-14 02:54:50,dcp.east@guwahatipolice.test,chain_verified,incidents,203.0.113.12,,success
5784,2026-07-22 19:09:21,dcp.central@guwahatipolice.test,csv_exported,analytics,198.51.100.20,,success
5785,2026-08-04 19:00:49,dcp.central@guwahatipolice.test,login_failure,ml,198.51.100.11,,success
5786,2026-08-28 17:10:29,dcp.central@guwahatipolice.test,efir_pdf_downloaded,incidents,198.51.100.22,,success
5787,2026-07-29 14:14:32,admin@tourism.gov.in,zone_deleted,dashboard,203.0.113.48,,success
5788,2026-07-26 10:16:09,admin@tourism.gov.in,incident_resolved,ml,203.0.113.40,,success
5789,2026-08-15 02:54:07,admin@tourism.gov.in,device_deactivated,dashboard,203.0.113.27,,success
5790,2026-08-29 00:17:40,dcp.west@guwahatipolice.test,zone_created,incidents,198.51.100.56,,success
5791,2026-08-14 17:41:28,tourism.nodal@assam.gov.test,zone_created,analytics,198.51.100.50,,success
5792,2026-08-12 06:51:03,dcp.west@guwahatipolice.test,alert_acknowledged,incidents,203.0.113.24,,success
5793,2026-08-16 15:03:02,dcp.west@guwahatipolice.test,alert_acknowledged,ml,203.0.113.55,,success
5794,2026-08-27 04:25:52,dcp.east@guwahatipolice.test,efir_pdf_downloaded,incidents,198.51.100.45,,success
5795,2026-08-02 06:19:16,admin@tourism.gov.in,device_deactivated,audit,198.51.100.20,,success
5796,2026-08-31 22:27:56,dcp.east@guwahatipolice.test,efir_closed,zones,203.0.113.55,,success
5797,2026-08-25 01:40:32,dcp.east@guwahatipolice.test,efir_filed,analytics,203.0.113.53,,success
5798,2026-08-04 16:16:24,dcp.central@guwahatipolice.test,alert_acknowledged,analytics,203.0.113.28,,success
5799,2026-08-18 03:58:07,dcp.central@guwahatipolice.test,audit_log_viewed,incidents,198.51.100.50,,success
5800,2026-08-01 10:16:23,dcp.central@guwahatipolice.test,tourist_search,incidents,203.0.113.35,,success
5801,2026-08-30 16:28:56,dcp.east@guwahatipolice.test,efir_closed,incidents,198.51.100.54,,success
5802,2026-08-27 12:39:12,dcp.west@guwahatipolice.test,zone_created,incidents,203.0.113.30,,success
5803,2026-09-04 14:23:16,dcp.east@guwahatipolice.test,chain_verified,zones,203.0.113.57,,success
5804,2026-07-24 19:13:34,admin@tourism.gov.in,tourist_marked_missing,incidents,198.51.100.33,,success
5805,2026-08-21 08:45:03,dcp.east@guwahatipolice.test,login_success,ml,203.0.113.59,,success
5806,2026-08-02 01:00:37,admin@tourism.gov.in,audit_log_viewed,analytics,198.51.100.42,,success
5807,2026-08-29 10:44:40,dcp.east@guwahatipolice.test,logout,ml,203.0.113.38,,success
5808,2026-08-08 20:14:31,dcp.central@guwahatipolice.test,ml_metrics_viewed,incidents,203.0.113.45,,success
5809,2026-08-09 22:22:28,dcp.central@guwahatipolice.test,alert_acknowledged,analytics,203.0.113.25,,success
5810,2026-09-01 06:37:34,tourism.nodal@assam.gov.test,ml_metrics_viewed,dashboard,198.51.100.42,,success
5811,2026-07-26 13:12:50,tourism.nodal@assam.gov.test,tourist_marked_missing,ml,198.51.100.40,,success
5812,2026-08-15 19:47:56,tourism.nodal@assam.gov.test,chain_verified,dashboard,203.0.113.40,,success
5813,2026-07-24 07:53:14,tourism.nodal@assam.gov.test,tourist_registered,incidents,203.0.113.3,,success
5814,2026-08-29 00:28:04,dcp.east@guwahatipolice.test,csv_exported,dashboard,203.0.113.9,,success
5815,2026-08-07 06:35:50,dcp.west@guwahatipolice.test,zone_created,dashboard,203.0.113.7,,success
5816,2026-08-06 11:38:43,dcp.east@guwahatipolice.test,ml_metrics_viewed,zones,198.51.100.11,,success
5817,2026-08-12 16:59:39,dcp.east@guwahatipolice.test,alert_acknowledged,dashboard,203.0.113.19,,success
5818,2026-07-23 05:28:13,dcp.east@guwahatipolice.test,tourist_registered,incidents,203.0.113.31,,success
5819,2026-08-25 17:46:02,dcp.east@guwahatipolice.test,login_success,audit,198.51.100.29,,success
5820,2026-08-13 18:05:51,dcp.west@guwahatipolice.test,incident_dispatched,audit,198.51.100.29,,success
5821,2026-08-30 00:49:09,tourism.nodal@assam.gov.test,login_success,audit,198.51.100.7,,success
5822,2026-08-28 05:22:09,admin@tourism.gov.in,efir_pdf_downloaded,ml,198.51.100.55,,success
5823,2026-08-22 23:35:35,admin@tourism.gov.in,sos_triggered,audit,198.51.100.49,,success
5824,2026-07-23 02:19:03,tourism.nodal@assam.gov.test,efir_closed,audit,203.0.113.4,,success
5825,2026-07-31 11:50:07,dcp.east@guwahatipolice.test,ml_metrics_viewed,zones,198.51.100.21,,success
5826,2026-09-05 14:31:42,tourism.nodal@assam.gov.test,incident_dispatched,analytics,203.0.113.35,,success
5827,2026-08-31 11:35:36,dcp.central@guwahatipolice.test,csv_exported,audit,203.0.113.50,,success
5828,2026-07-29 15:34:29,admin@tourism.gov.in,efir_pdf_downloaded,incidents,198.51.100.50,,success
5829,2026-08-01 09:11:58,dcp.central@guwahatipolice.test,incident_acknowledged,zones,203.0.113.11,,success
5830,2026-07-25 22:07:32,dcp.east@guwahatipolice.test,alert_acknowledged,incidents,198.51.100.40,,success
5831,2026-08-04 19:51:07,admin@tourism.gov.in,zone_created,incidents,203.0.113.52,,success
5832,2026-07-23 20:26:31,tourism.nodal@assam.gov.test,incident_acknowledged,ml,198.51.100.37,,success
5833,2026-07-29 07:36:53,dcp.west@guwahatipolice.test,login_success,analytics,198.51.100.48,,success
5834,2026-08-04 22:44:33,admin@tourism.gov.in,alert_acknowledged,analytics,198.51.100.39,,success
5835,2026-08-25 11:18:01,dcp.west@guwahatipolice.test,login_success,audit,198.51.100.45,,success
5836,2026-08-26 21:42:19,dcp.west@guwahatipolice.test,tourist_registered,audit,198.51.100.29,,success
5837,2026-07-26 10:14:41,dcp.central@guwahatipolice.test,audit_log_viewed,dashboard,203.0.113.19,,success
5838,2026-07-24 10:05:13,tourism.nodal@assam.gov.test,zone_deleted,zones,203.0.113.41,,success
5839,2026-08-25 14:19:44,dcp.central@guwahatipolice.test,token_refresh,incidents,203.0.113.13,,success
5840,2026-08-24 01:22:38,dcp.central@guwahatipolice.test,alert_acknowledged,zones,203.0.113.55,,success
5841,2026-08-15 03:51:54,dcp.west@guwahatipolice.test,token_refresh,dashboard,203.0.113.7,,success
5842,2026-07-24 16:00:43,tourism.nodal@assam.gov.test,zone_created,audit,203.0.113.26,,success
5843,2026-09-03 03:13:23,tourism.nodal@assam.gov.test,password_reset_requested,incidents,203.0.113.37,,success
5844,2026-07-24 16:22:36,dcp.east@guwahatipolice.test,password_reset_completed,incidents,198.51.100.15,,success
5845,2026-08-06 00:33:10,dcp.west@guwahatipolice.test,tourist_search,zones,203.0.113.19,,success
5846,2026-08-12 07:43:59,dcp.east@guwahatipolice.test,efir_closed,analytics,198.51.100.44,,success
5847,2026-08-03 14:22:03,dcp.central@guwahatipolice.test,audit_log_viewed,zones,198.51.100.36,,success
5848,2026-08-21 17:45:47,admin@tourism.gov.in,device_deactivated,audit,198.51.100.39,,success
5849,2026-07-31 17:46:10,dcp.west@guwahatipolice.test,login_failure,zones,203.0.113.30,,success
5850,2026-08-01 09:50:39,dcp.east@guwahatipolice.test,sos_triggered,zones,203.0.113.37,,failure
5851,2026-07-24 12:29:29,tourism.nodal@assam.gov.test,incident_resolved,incidents,203.0.113.34,,success
5852,2026-08-02 08:41:10,admin@tourism.gov.in,csv_exported,audit,198.51.100.28,,success
5853,2026-08-25 05:46:34,tourism.nodal@assam.gov.test,incident_resolved,analytics,203.0.113.45,,success
5854,2026-07-27 10:35:10,dcp.central@guwahatipolice.test,logout,audit,198.51.100.50,,success
5855,2026-08-11 01:47:00,admin@tourism.gov.in,efir_pdf_downloaded,audit,203.0.113.44,,success
5856,2026-08-19 08:19:38,dcp.east@guwahatipolice.test,zone_created,analytics,203.0.113.10,,success
5857,2026-07-26 12:59:28,dcp.east@guwahatipolice.test,ml_metrics_viewed,audit,198.51.100.4,,success
5858,2026-08-04 17:19:23,dcp.west@guwahatipolice.test,ml_metrics_viewed,audit,203.0.113.47,,success
5859,2026-08-15 17:13:22,tourism.nodal@assam.gov.test,chain_verified,incidents,203.0.113.33,,success
5860,2026-08-20 05:41:15,dcp.west@guwahatipolice.test,efir_filed,dashboard,198.51.100.3,,success
5861,2026-07-31 09:54:16,dcp.east@guwahatipolice.test,incident_resolved,ml,203.0.113.52,,success
5862,2026-08-02 19:45:13,dcp.west@guwahatipolice.test,login_failure,ml,203.0.113.22,,failure
5863,2026-08-05 18:18:42,tourism.nodal@assam.gov.test,login_success,incidents,203.0.113.18,,success
5864,2026-09-05 10:04:33,dcp.west@guwahatipolice.test,efir_filed,dashboard,198.51.100.41,,success
5865,2026-07-25 00:56:57,dcp.central@guwahatipolice.test,chain_verified,audit,198.51.100.7,,success
5866,2026-08-27 08:19:49,tourism.nodal@assam.gov.test,efir_closed,incidents,198.51.100.31,,success
5867,2026-08-18 22:49:05,dcp.central@guwahatipolice.test,csv_exported,dashboard,203.0.113.29,,success
5868,2026-08-28 02:19:10,tourism.nodal@assam.gov.test,incident_resolved,ml,203.0.113.12,,success
5869,2026-07-29 10:49:30,dcp.central@guwahatipolice.test,chain_verified,audit,203.0.113.58,,success
5870,2026-08-21 21:13:50,dcp.east@guwahatipolice.test,efir_closed,incidents,198.51.100.49,,success
5871,2026-08-16 17:28:08,tourism.nodal@assam.gov.test,tourist_search,incidents,198.51.100.55,,success
5872,2026-08-07 09:04:36,dcp.central@guwahatipolice.test,zone_deleted,analytics,203.0.113.58,,success
5873,2026-07-24 05:34:57,dcp.east@guwahatipolice.test,csv_exported,zones,203.0.113.41,,success
5874,2026-08-26 04:22:49,dcp.west@guwahatipolice.test,device_deactivated,dashboard,198.51.100.25,,success
5875,2026-07-28 12:15:35,dcp.west@guwahatipolice.test,chain_verified,ml,203.0.113.29,,success
5876,2026-07-30 23:14:02,admin@tourism.gov.in,logout,ml,203.0.113.7,,success
5877,2026-08-16 09:40:15,admin@tourism.gov.in,zone_created,audit,203.0.113.46,,success
5878,2026-08-01 18:00:44,tourism.nodal@assam.gov.test,password_reset_requested,zones,203.0.113.22,,success
5879,2026-08-15 05:31:52,dcp.central@guwahatipolice.test,efir_filed,audit,198.51.100.41,,success
5880,2026-08-17 08:25:57,dcp.east@guwahatipolice.test,csv_exported,incidents,198.51.100.34,,success
5881,2026-08-31 09:41:57,admin@tourism.gov.in,tourist_registered,ml,198.51.100.9,,success
5882,2026-08-23 17:38:30,tourism.nodal@assam.gov.test,login_success,dashboard,198.51.100.59,,success
5883,2026-08-31 16:08:42,admin@tourism.gov.in,incident_resolved,audit,198.51.100.2,,success
5884,2026-07-31 20:32:25,dcp.west@guwahatipolice.test,login_success,zones,198.51.100.5,,success
5885,2026-08-03 05:38:54,dcp.central@guwahatipolice.test,sos_triggered,analytics,203.0.113.9,,success
5886,2026-08-16 23:43:24,dcp.west@guwahatipolice.test,chain_verified,analytics,198.51.100.28,,success
5887,2026-08-01 05:04:11,tourism.nodal@assam.gov.test,chain_verified,incidents,203.0.113.25,,success
5888,2026-08-20 04:50:21,dcp.west@guwahatipolice.test,device_registered,dashboard,203.0.113.27,,success
5889,2026-08-19 21:35:31,dcp.west@guwahatipolice.test,incident_dispatched,dashboard,198.51.100.30,,success
5890,2026-08-19 11:20:18,dcp.west@guwahatipolice.test,login_success,incidents,198.51.100.28,,success
5891,2026-09-02 09:36:34,dcp.west@guwahatipolice.test,incident_acknowledged,dashboard,203.0.113.3,,success
5892,2026-08-29 23:14:52,dcp.central@guwahatipolice.test,tourist_registered,analytics,198.51.100.50,,success
5893,2026-08-16 12:28:55,tourism.nodal@assam.gov.test,login_success,zones,203.0.113.52,,success
5894,2026-08-29 08:18:11,dcp.east@guwahatipolice.test,audit_log_viewed,audit,203.0.113.38,,success
5895,2026-08-08 14:37:15,admin@tourism.gov.in,token_refresh,zones,198.51.100.40,,success
5896,2026-08-25 20:22:11,dcp.west@guwahatipolice.test,login_failure,zones,203.0.113.10,,success
5897,2026-08-25 02:57:17,dcp.east@guwahatipolice.test,login_failure,zones,198.51.100.49,,success
5898,2026-09-01 12:31:05,tourism.nodal@assam.gov.test,device_registered,audit,198.51.100.9,,success
5899,2026-08-11 17:22:23,dcp.east@guwahatipolice.test,efir_closed,analytics,198.51.100.26,,success
5900,2026-08-28 11:20:41,tourism.nodal@assam.gov.test,efir_filed,dashboard,198.51.100.51,,success
5901,2026-08-16 09:52:58,admin@tourism.gov.in,login_success,incidents,198.51.100.56,,success
5902,2026-07-29 06:30:41,admin@tourism.gov.in,efir_pdf_downloaded,audit,198.51.100.40,,success
5903,2026-08-28 04:30:45,dcp.east@guwahatipolice.test,zone_created,dashboard,198.51.100.4,,success
5904,2026-08-10 09:56:30,dcp.east@guwahatipolice.test,efir_closed,incidents,203.0.113.46,,success
5905,2026-08-27 18:52:43,dcp.west@guwahatipolice.test,device_deactivated,dashboard,198.51.100.44,,success
5906,2026-08-26 03:29:54,admin@tourism.gov.in,efir_closed,analytics,198.51.100.20,,success
5907,2026-09-01 09:27:50,tourism.nodal@assam.gov.test,device_registered,dashboard,203.0.113.39,,success
5908,2026-08-22 09:16:44,dcp.central@guwahatipolice.test,password_reset_completed,ml,198.51.100.21,,success
5909,2026-08-03 00:00:01,dcp.west@guwahatipolice.test,logout,analytics,203.0.113.10,,success
5910,2026-08-17 04:30:59,tourism.nodal@assam.gov.test,device_registered,dashboard,203.0.113.53,,failure
5911,2026-08-17 18:00:08,dcp.west@guwahatipolice.test,incident_dispatched,ml,198.51.100.19,,success
5912,2026-08-16 02:24:54,tourism.nodal@assam.gov.test,alert_acknowledged,zones,203.0.113.28,,success
5913,2026-07-23 20:46:55,dcp.central@guwahatipolice.test,incident_resolved,incidents,198.51.100.19,,success
5914,2026-08-31 16:58:12,dcp.west@guwahatipolice.test,login_failure,audit,203.0.113.18,,success
5915,2026-09-03 14:29:15,tourism.nodal@assam.gov.test,zone_deleted,audit,203.0.113.26,,failure
5916,2026-08-27 20:04:29,admin@tourism.gov.in,password_reset_requested,ml,198.51.100.8,,success
5917,2026-08-30 03:40:11,tourism.nodal@assam.gov.test,logout,zones,203.0.113.52,,success
5918,2026-08-19 15:17:00,tourism.nodal@assam.gov.test,tourist_marked_missing,zones,203.0.113.40,,success
5919,2026-08-26 13:11:06,dcp.central@guwahatipolice.test,password_reset_requested,dashboard,203.0.113.36,,success
5920,2026-08-06 13:28:06,admin@tourism.gov.in,device_registered,audit,203.0.113.51,,success
5921,2026-08-11 20:51:37,dcp.central@guwahatipolice.test,efir_pdf_downloaded,incidents,203.0.113.18,,success
5922,2026-08-03 09:45:33,dcp.central@guwahatipolice.test,tourist_registered,analytics,203.0.113.40,,success
5923,2026-08-06 04:59:21,admin@tourism.gov.in,csv_exported,incidents,203.0.113.43,,success
5924,2026-09-02 02:08:37,dcp.east@guwahatipolice.test,chain_verified,analytics,198.51.100.55,,success
5925,2026-08-04 06:51:29,admin@tourism.gov.in,efir_pdf_downloaded,dashboard,198.51.100.28,,success
5926,2026-09-01 13:01:05,dcp.central@guwahatipolice.test,tourist_marked_missing,analytics,198.51.100.52,,success
5927,2026-07-28 01:55:58,admin@tourism.gov.in,login_failure,incidents,198.51.100.32,,success
5928,2026-07-22 23:02:45,admin@tourism.gov.in,password_reset_completed,analytics,203.0.113.34,,success
5929,2026-07-29 10:38:27,dcp.east@guwahatipolice.test,device_deactivated,zones,198.51.100.55,,success
5930,2026-07-24 07:07:21,dcp.central@guwahatipolice.test,token_refresh,dashboard,203.0.113.27,,success
5931,2026-08-30 12:27:30,dcp.east@guwahatipolice.test,efir_filed,zones,198.51.100.32,,success
5932,2026-08-22 19:42:56,admin@tourism.gov.in,csv_exported,incidents,198.51.100.17,,success
5933,2026-08-16 20:05:11,dcp.east@guwahatipolice.test,device_deactivated,analytics,203.0.113.40,,success
5934,2026-08-23 17:44:03,dcp.west@guwahatipolice.test,csv_exported,zones,203.0.113.58,,success
5935,2026-08-25 04:40:58,dcp.west@guwahatipolice.test,csv_exported,audit,203.0.113.13,,success
5936,2026-08-12 11:24:48,tourism.nodal@assam.gov.test,sos_triggered,audit,203.0.113.11,,success
5937,2026-07-23 20:33:54,admin@tourism.gov.in,incident_dispatched,incidents,198.51.100.36,,success
5938,2026-08-26 17:54:23,dcp.central@guwahatipolice.test,zone_created,audit,198.51.100.19,,success
5939,2026-07-29 08:11:07,tourism.nodal@assam.gov.test,password_reset_requested,zones,198.51.100.10,,success
5940,2026-08-27 20:03:58,dcp.central@guwahatipolice.test,csv_exported,dashboard,203.0.113.34,,success
5941,2026-08-06 17:12:58,admin@tourism.gov.in,efir_filed,audit,203.0.113.25,,success
5942,2026-08-06 05:51:27,dcp.west@guwahatipolice.test,zone_deleted,incidents,198.51.100.14,,success
5943,2026-08-20 11:21:38,dcp.west@guwahatipolice.test,csv_exported,dashboard,198.51.100.15,,success
5944,2026-08-03 19:09:34,dcp.west@guwahatipolice.test,zone_created,incidents,203.0.113.17,,failure
5945,2026-08-04 15:45:23,dcp.east@guwahatipolice.test,logout,analytics,198.51.100.32,,success
5946,2026-08-26 16:01:30,dcp.west@guwahatipolice.test,tourist_registered,incidents,203.0.113.3,,success
5947,2026-08-11 16:13:14,dcp.west@guwahatipolice.test,efir_filed,dashboard,203.0.113.56,,success
5948,2026-08-30 11:09:17,admin@tourism.gov.in,incident_resolved,ml,198.51.100.35,,success
5949,2026-08-09 17:41:52,tourism.nodal@assam.gov.test,efir_pdf_downloaded,zones,198.51.100.59,,success
5950,2026-08-02 07:39:02,dcp.central@guwahatipolice.test,device_registered,zones,198.51.100.10,,success
5951,2026-08-16 08:45:42,dcp.west@guwahatipolice.test,csv_exported,ml,198.51.100.46,,success
5952,2026-08-09 14:48:17,dcp.central@guwahatipolice.test,token_refresh,zones,203.0.113.35,,success
5953,2026-07-26 05:31:25,dcp.west@guwahatipolice.test,login_success,incidents,198.51.100.22,,success
5954,2026-07-27 04:44:46,dcp.central@guwahatipolice.test,csv_exported,audit,203.0.113.57,,success
5955,2026-07-27 12:52:45,dcp.west@guwahatipolice.test,chain_verified,ml,198.51.100.8,,success
5956,2026-08-15 21:19:36,dcp.east@guwahatipolice.test,audit_log_viewed,incidents,198.51.100.40,,success
5957,2026-08-07 11:36:20,dcp.east@guwahatipolice.test,alert_acknowledged,incidents,203.0.113.37,,success
5958,2026-08-19 02:12:47,dcp.east@guwahatipolice.test,logout,audit,203.0.113.45,,success
5959,2026-08-22 19:05:26,admin@tourism.gov.in,tourist_marked_missing,audit,203.0.113.4,,success
5960,2026-08-31 00:21:28,admin@tourism.gov.in,device_registered,audit,198.51.100.49,,success
5961,2026-08-02 20:54:32,admin@tourism.gov.in,tourist_registered,ml,203.0.113.34,,success
5962,2026-07-31 17:56:45,dcp.east@guwahatipolice.test,tourist_marked_missing,ml,198.51.100.33,,success
5963,2026-08-24 12:08:21,dcp.west@guwahatipolice.test,efir_pdf_downloaded,ml,198.51.100.19,,success
5964,2026-08-12 22:34:05,dcp.west@guwahatipolice.test,incident_acknowledged,dashboard,198.51.100.49,,success
5965,2026-08-21 08:15:03,dcp.west@guwahatipolice.test,zone_created,ml,203.0.113.45,,success
5966,2026-08-23 03:59:53,tourism.nodal@assam.gov.test,alert_acknowledged,analytics,198.51.100.57,,success
5967,2026-09-01 17:31:37,dcp.west@guwahatipolice.test,password_reset_completed,audit,203.0.113.48,,success
5968,2026-08-28 04:52:14,dcp.west@guwahatipolice.test,tourist_registered,ml,203.0.113.23,,success
5969,2026-07-30 20:33:00,dcp.central@guwahatipolice.test,audit_log_viewed,analytics,198.51.100.10,,success
5970,2026-08-18 15:31:34,dcp.east@guwahatipolice.test,alert_acknowledged,zones,203.0.113.2,,success
5971,2026-08-11 05:04:19,tourism.nodal@assam.gov.test,password_reset_requested,zones,198.51.100.27,,success
5972,2026-08-13 18:34:29,tourism.nodal@assam.gov.test,efir_filed,dashboard,198.51.100.22,,success
5973,2026-07-24 04:02:32,dcp.east@guwahatipolice.test,csv_exported,ml,198.51.100.48,,success
5974,2026-07-23 10:59:30,dcp.east@guwahatipolice.test,tourist_registered,audit,198.51.100.7,,success
5975,2026-08-23 04:34:55,admin@tourism.gov.in,chain_verified,audit,198.51.100.46,,success
5976,2026-07-31 07:04:08,tourism.nodal@assam.gov.test,efir_closed,incidents,203.0.113.24,,success
5977,2026-08-06 01:06:55,dcp.west@guwahatipolice.test,tourist_registered,dashboard,203.0.113.59,,success
5978,2026-08-11 18:11:04,dcp.east@guwahatipolice.test,csv_exported,analytics,198.51.100.20,,success
5979,2026-09-02 22:46:17,dcp.west@guwahatipolice.test,tourist_marked_missing,dashboard,203.0.113.44,,success
5980,2026-08-12 21:30:06,dcp.central@guwahatipolice.test,tourist_registered,ml,198.51.100.27,,success
5981,2026-08-01 03:19:35,admin@tourism.gov.in,zone_deleted,zones,198.51.100.6,,success
5982,2026-08-13 10:00:01,tourism.nodal@assam.gov.test,efir_closed,zones,198.51.100.11,,success
5983,2026-08-14 17:11:38,dcp.central@guwahatipolice.test,device_deactivated,incidents,198.51.100.23,,success
5984,2026-07-23 12:47:35,tourism.nodal@assam.gov.test,chain_verified,incidents,203.0.113.52,,success
5985,2026-08-31 14:43:39,dcp.central@guwahatipolice.test,logout,analytics,198.51.100.7,,success
5986,2026-08-21 14:31:49,dcp.west@guwahatipolice.test,ml_metrics_viewed,ml,198.51.100.23,,success
5987,2026-08-27 21:05:32,admin@tourism.gov.in,password_reset_completed,dashboard,198.51.100.48,,success
5988,2026-08-30 17:32:02,dcp.central@guwahatipolice.test,sos_triggered,incidents,198.51.100.13,,success
5989,2026-08-27 11:50:08,tourism.nodal@assam.gov.test,password_reset_completed,dashboard,198.51.100.5,,success
5990,2026-08-24 02:14:54,dcp.east@guwahatipolice.test,alert_acknowledged,analytics,198.51.100.6,,success
5991,2026-08-26 12:50:16,dcp.central@guwahatipolice.test,chain_verified,incidents,198.51.100.29,,success
5992,2026-08-08 13:14:26,dcp.east@guwahatipolice.test,tourist_search,incidents,198.51.100.22,,success
5993,2026-08-18 00:40:10,tourism.nodal@assam.gov.test,incident_resolved,ml,198.51.100.31,,success
5994,2026-07-28 21:31:14,dcp.central@guwahatipolice.test,zone_created,ml,198.51.100.14,,success
5995,2026-08-24 10:29:29,dcp.east@guwahatipolice.test,audit_log_viewed,zones,203.0.113.40,,success
5996,2026-07-28 03:57:35,dcp.west@guwahatipolice.test,password_reset_requested,dashboard,203.0.113.35,,success
5997,2026-08-20 05:12:53,admin@tourism.gov.in,tourist_search,audit,198.51.100.46,,success
5998,2026-08-04 14:09:08,tourism.nodal@assam.gov.test,zone_deleted,dashboard,198.51.100.24,,success
5999,2026-08-09 23:38:37,admin@tourism.gov.in,login_success,zones,198.51.100.27,,success
6000,2026-08-09 18:08:45,dcp.west@guwahatipolice.test,token_refresh,zones,203.0.113.9,,success
6001,2026-08-05 09:12:20,dcp.west@guwahatipolice.test,ml_metrics_viewed,zones,203.0.113.25,,success
6002,2026-08-09 07:11:45,dcp.central@guwahatipolice.test,login_success,incidents,198.51.100.32,,success
6003,2026-09-01 21:28:03,dcp.central@guwahatipolice.test,zone_created,analytics,198.51.100.54,,success
6004,2026-08-29 06:23:57,dcp.west@guwahatipolice.test,tourist_registered,analytics,203.0.113.12,,success
6005,2026-08-08 18:56:39,admin@tourism.gov.in,login_success,analytics,198.51.100.41,,success
6006,2026-08-25 03:32:24,dcp.east@guwahatipolice.test,token_refresh,analytics,198.51.100.27,,success
6007,2026-08-12 11:42:08,tourism.nodal@assam.gov.test,device_deactivated,ml,203.0.113.42,,success
6008,2026-07-26 07:52:05,dcp.east@guwahatipolice.test,ml_metrics_viewed,dashboard,203.0.113.46,,success
6009,2026-08-01 16:14:38,dcp.west@guwahatipolice.test,zone_created,audit,198.51.100.33,,success
6010,2026-08-10 02:55:25,dcp.east@guwahatipolice.test,audit_log_viewed,analytics,198.51.100.40,,success
6011,2026-08-27 02:56:43,dcp.east@guwahatipolice.test,audit_log_viewed,ml,203.0.113.38,,success
6012,2026-07-25 04:17:31,dcp.east@guwahatipolice.test,efir_pdf_downloaded,dashboard,198.51.100.28,,success
6013,2026-07-28 02:26:15,dcp.central@guwahatipolice.test,chain_verified,dashboard,198.51.100.44,,success
6014,2026-08-16 15:36:51,dcp.east@guwahatipolice.test,login_failure,ml,198.51.100.34,,success
6015,2026-09-03 02:23:05,dcp.east@guwahatipolice.test,device_deactivated,audit,198.51.100.58,,success
6016,2026-08-13 22:23:17,dcp.east@guwahatipolice.test,zone_deleted,audit,203.0.113.57,,success
6017,2026-08-27 05:01:26,dcp.west@guwahatipolice.test,alert_acknowledged,audit,203.0.113.54,,success
