tourist_id,index,event,data,timestamp
597,0,ID_ISSUED,"{""digital_id"": ""STS-94921C47DD74"", ""document"": ""XXXX-XXXX-7109"", ""name"": ""Sneha Dutta"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-14T17:00:00""}",2026-07-28 10:00:00
597,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-28 10:05:00
597,2,CHECKIN,"{""lat"": 26.5775, ""lng"": 93.1711, ""location"": ""Kaziranga National Park""}",2026-08-07 05:00:00
597,3,CHECKOUT,"{""location"": ""LGB International Airport"", ""trip_completed"": true}",2026-08-14 17:00:00
598,0,ID_ISSUED,"{""digital_id"": ""STS-A41E218DB8AE"", ""document"": ""XXXX-XXXX-4465"", ""name"": ""Divya Kumar"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-15T13:00:00""}",2026-08-03 00:00:00
598,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 00:18:00
598,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-08-04 11:00:00
598,3,CHECKOUT,"{""location"": ""LGB International Airport"", ""trip_completed"": true}",2026-08-15 13:00:00
599,0,ID_ISSUED,"{""digital_id"": ""STS-7F71D4860C26"", ""document"": ""UHNDC4567V"", ""name"": ""Aarav Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-09T10:45:00""}",2026-08-18 07:45:00
599,1,KYC_VERIFIED,"{""document_type"": ""pan"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-18 08:15:00
599,2,CHECKIN,"{""lat"": 26.135, ""lng"": 91.805, ""location"": ""Six Mile""}",2026-09-07 06:45:00
600,0,ID_ISSUED,"{""digital_id"": ""STS-23C1851AC689"", ""document"": ""DJNVN5613N"", ""name"": ""Simanta Nath"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-03T19:45:00""}",2026-08-19 17:45:00
600,1,KYC_VERIFIED,"{""document_type"": ""pan"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 18:18:00
600,2,CHECKIN,"{""lat"": 23.7271, ""lng"": 92.7176, ""location"": ""Aizawl""}",2026-08-23 07:45:00
600,3,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-09-03 19:45:00
601,0,ID_ISSUED,"{""digital_id"": ""STS-B457264F29E7"", ""document"": ""XXXX-XXXX-6197"", ""name"": ""Jayanta Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-27T16:15:00""}",2026-08-14 05:15:00
601,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-14 05:54:00
601,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-08-24 09:15:00
601,3,CHECKOUT,"{""location"": ""Ganeshguri Junction"", ""trip_completed"": true}",2026-08-27 16:15:00
602,0,ID_ISSUED,"{""digital_id"": ""STS-FD70A863811F"", ""document"": ""XXXX-XXXX-4876"", ""name"": ""Vikram Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-06T08:30:00""}",2026-08-17 05:30:00
602,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 06:10:00
602,2,CHECKIN,"{""lat"": 26.1861, ""lng"": 91.7503, ""location"": ""Dighalipukhuri""}",2026-09-02 06:30:00
603,0,ID_ISSUED,"{""digital_id"": ""STS-E7CEB5E4D166"", ""document"": ""XXXX-XXXX-9260"", ""name"": ""Kabir Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-10T16:45:00""}",2026-08-13 17:45:00
603,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-13 18:24:00
603,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-08-30 11:45:00
604,0,ID_ISSUED,"{""digital_id"": ""STS-49D5A78506BE"", ""document"": ""TK0566860"", ""name"": ""Kenji Tanaka"", ""nationality"": ""Japanese"", ""trip_end"": ""2026-07-28T10:15:00""}",2026-07-06 10:15:00
604,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-06 10:47:00
604,2,CHECKIN,"{""lat"": 26.25, ""lng"": 91.5167, ""location"": ""Hajo Pilgrimage Town""}",2026-07-25 05:15:00
604,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 2)"", ""trip_completed"": true}",2026-07-28 10:15:00
605,0,ID_ISSUED,"{""digital_id"": ""STS-C3035E18CDA8"", ""document"": ""XXXX-XXXX-9380"", ""name"": ""Priya Kumar"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-06T15:00:00""}",2026-07-19 10:00:00
605,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-19 10:39:00
605,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-01 06:00:00
605,3,CHECKOUT,"{""location"": ""En route to Accoland Water Park"", ""trip_completed"": true}",2026-08-06 15:00:00
606,0,ID_ISSUED,"{""digital_id"": ""STS-6719BA4D88EC"", ""document"": ""XXXX-XXXX-3325"", ""name"": ""Ananya Mishra"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-12T17:30:00""}",2026-07-18 12:30:00
606,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-18 13:10:00
606,2,CHECKIN,"{""lat"": 26.178, ""lng"": 91.786, ""location"": ""Assam State Zoo & Botanical Garden""}",2026-08-09 08:30:00
606,3,CHECKOUT,"{""location"": ""En route to Deepor Beel Wildlife Sanctuary"", ""trip_completed"": true}",2026-08-12 17:30:00
607,0,ID_ISSUED,"{""digital_id"": ""STS-6685FD1660C4"", ""document"": ""Z1053331"", ""name"": ""Nabanita Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-04T17:30:00""}",2026-08-10 09:30:00
607,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 10:09:00
607,2,CHECKIN,"{""lat"": 26.9826, ""lng"": 94.6425, ""location"": ""Sivasagar""}",2026-08-25 11:30:00
607,3,SOS_TRIGGERED,"{""lat"": 26.576084, ""lng"": 93.169703, ""message"": ""Help! I am being followed by two men on a motorcycle.""}",2026-09-01 06:24:59
607,4,CHECKOUT,"{""location"": ""Nameri National Park"", ""trip_completed"": true}",2026-09-04 17:30:00
608,0,ID_ISSUED,"{""digital_id"": ""STS-DAE049CFFCDB"", ""document"": ""XXXX-XXXX-7230"", ""name"": ""Arjun Phukan"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-03T09:00:00""}",2026-08-21 15:00:00
608,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-21 15:42:00
608,2,CHECKIN,"{""lat"": 26.1667, ""lng"": 91.5667, ""location"": ""Sualkuchi Silk Village""}",2026-08-30 07:00:00
608,3,CHECKOUT,"{""location"": ""Uzan Bazar Ghat"", ""trip_completed"": true}",2026-09-03 09:00:00
609,0,ID_ISSUED,"{""digital_id"": ""STS-3B327C909D24"", ""document"": ""BX3636969"", ""name"": ""Shakib Uddin"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-08-12T16:00:00""}",2026-07-13 11:00:00
609,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-13 11:05:00
609,2,CHECKIN,"{""lat"": 25.657, ""lng"": 91.889, ""location"": ""Umiam Lake""}",2026-08-03 06:00:00
609,3,CHECKOUT,"{""location"": ""En route to Umiam Lake"", ""trip_completed"": true}",2026-08-12 16:00:00
610,0,ID_ISSUED,"{""digital_id"": ""STS-872DE1F95EA8"", ""document"": ""XXXX-XXXX-9785"", ""name"": ""Arjun Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-16T12:45:00""}",2026-07-15 16:45:00
610,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-15 17:10:00
610,2,CHECKIN,"{""lat"": 24.817, ""lng"": 93.9368, ""location"": ""Imphal""}",2026-08-06 08:45:00
610,3,CHECKOUT,"{""location"": ""Agartala"", ""trip_completed"": true}",2026-08-16 12:45:00
611,0,ID_ISSUED,"{""digital_id"": ""STS-2EF667A3DDE2"", ""document"": ""M91436703"", ""name"": ""Jiwoo Kim"", ""nationality"": ""Korean"", ""trip_end"": ""2026-08-25T19:45:00""}",2026-08-06 19:45:00
611,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-06 20:28:00
611,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-11 05:45:00
611,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-25 19:45:00
612,0,ID_ISSUED,"{""digital_id"": ""STS-21AB00FD08BD"", ""document"": ""XXXX-XXXX-1572"", ""name"": ""Mridula Phukan"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-28T08:00:00""}",2026-07-09 23:00:00
612,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-09 23:23:00
612,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-07-27 05:00:00
612,3,CHECKOUT,"{""location"": ""En route to Kiranshree Portico (stay 2)"", ""trip_completed"": true}",2026-07-28 08:00:00
613,0,ID_ISSUED,"{""digital_id"": ""STS-32B3853E8F1B"", ""document"": ""283958767"", ""name"": ""Emily Johnson"", ""nationality"": ""American"", ""trip_end"": ""2026-09-03T21:00:00""}",2026-08-13 18:00:00
613,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-13 18:16:00
613,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-08-16 07:00:00
613,3,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-09-03 21:00:00
614,0,ID_ISSUED,"{""digital_id"": ""STS-A5FF3C094044"", ""document"": ""PPC7342159"", ""name"": ""Anjali Bora"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-09T14:00:00""}",2026-08-21 10:00:00
614,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-21 10:04:00
614,2,CHECKIN,"{""lat"": 26.142, ""lng"": 91.79, ""location"": ""Dispur Secretariat""}",2026-09-06 10:00:00
615,0,ID_ISSUED,"{""digital_id"": ""STS-56BEE7144389"", ""document"": ""Z5031825"", ""name"": ""Siddharth Bora"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-08T18:45:00""}",2026-08-16 02:45:00
615,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-16 03:16:00
615,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-08-26 05:45:00
616,0,ID_ISSUED,"{""digital_id"": ""STS-A291CA239FA0"", ""document"": ""XXXX-XXXX-3592"", ""name"": ""Gitanjali Hazarika"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-28T21:45:00""}",2026-08-17 12:45:00
616,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 13:14:00
616,2,CHECKIN,"{""lat"": 26.12, ""lng"": 91.65, ""location"": ""Deepor Beel Wildlife Sanctuary""}",2026-08-23 10:45:00
616,3,CHECKOUT,"{""location"": ""Chandubi Lake"", ""trip_completed"": true}",2026-08-28 21:45:00
617,0,ID_ISSUED,"{""digital_id"": ""STS-62E38A46C5F9"", ""document"": ""XXXX-XXXX-7835"", ""name"": ""Tanvi Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-04T17:00:00""}",2026-09-01 15:00:00
617,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-01 15:20:00
617,2,CHECKIN,"{""lat"": 26.19, ""lng"": 91.759, ""location"": ""Uzan Bazar Ghat""}",2026-09-02 11:00:00
617,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-09-04 17:00:00
618,0,ID_ISSUED,"{""digital_id"": ""STS-8152DCEBB4CF"", ""document"": ""Z6585327"", ""name"": ""Jayanta Phukan"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-15T10:15:00""}",2026-09-04 21:15:00
618,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-04 21:23:00
618,2,CHECKIN,"{""lat"": 24.817, ""lng"": 93.9368, ""location"": ""Imphal""}",2026-09-05 06:15:00
619,0,ID_ISSUED,"{""digital_id"": ""STS-B4938DA4F83B"", ""document"": ""Z8808460"", ""name"": ""Pranjal Kalita"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-26T19:30:00""}",2026-07-13 03:30:00
619,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-13 03:56:00
619,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-07-22 09:30:00
619,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-07-26 19:30:00
620,0,ID_ISSUED,"{""digital_id"": ""STS-C8988EBFA8AD"", ""document"": ""XXXX-XXXX-4254"", ""name"": ""Kabir Mishra"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-27T17:15:00""}",2026-07-13 09:15:00
620,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-13 09:19:00
620,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-07-24 09:15:00
620,3,CHECKOUT,"{""location"": ""En route to Hotel Rajmahal (stay 1)"", ""trip_completed"": true}",2026-07-27 17:15:00
621,0,ID_ISSUED,"{""digital_id"": ""STS-D8487D8061AB"", ""document"": ""BX0457387"", ""name"": ""Shakib Khan"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-09-20T22:00:00""}",2026-08-18 09:00:00
621,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-18 09:14:00
621,2,CHECKIN,"{""lat"": 27.5448, ""lng"": 93.832, ""location"": ""Ziro Valley""}",2026-09-07 09:00:00
622,0,ID_ISSUED,"{""digital_id"": ""STS-0C54DA7B0B0D"", ""document"": ""23548357"", ""name"": ""Maayan Levi"", ""nationality"": ""Israeli"", ""trip_end"": ""2026-08-19T08:00:00""}",2026-07-26 17:00:00
622,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 17:11:00
622,2,CHECKIN,"{""lat"": 26.144, ""lng"": 91.8058, ""location"": ""Srimanta Sankaradeva Kalakshetra""}",2026-08-16 05:00:00
622,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 1)"", ""trip_completed"": true}",2026-08-19 08:00:00
623,0,ID_ISSUED,"{""digital_id"": ""STS-27DBD7D29E0B"", ""document"": ""XXXX-XXXX-6886"", ""name"": ""Nikhil Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-12T17:00:00""}",2026-07-23 09:00:00
623,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-23 09:16:00
623,2,CHECKIN,"{""lat"": 26.92, ""lng"": 92.88, ""location"": ""Nameri National Park""}",2026-08-06 10:00:00
623,3,CHECKOUT,"{""location"": ""Jorhat"", ""trip_completed"": true}",2026-08-12 17:00:00
624,0,ID_ISSUED,"{""digital_id"": ""STS-F22CFA30BA14"", ""document"": ""N3003065"", ""name"": ""Nuwan Fernando"", ""nationality"": ""Sri Lankan"", ""trip_end"": ""2026-09-06T18:15:00""}",2026-08-22 05:15:00
624,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-22 05:41:00
624,2,CHECKIN,"{""lat"": 26.9826, ""lng"": 94.6425, ""location"": ""Sivasagar""}",2026-08-31 07:15:00
625,0,ID_ISSUED,"{""digital_id"": ""STS-13EBF761DE40"", ""document"": ""XXXX-XXXX-1463"", ""name"": ""Siddharth Bhattacharya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-05T16:00:00""}",2026-08-12 21:00:00
625,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-12 21:37:00
625,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-09-02 07:00:00
625,3,CHECKOUT,"{""location"": ""En route to Ri Kynjai, Umiam (stay 2)"", ""trip_completed"": true}",2026-09-05 16:00:00
626,0,ID_ISSUED,"{""digital_id"": ""STS-ABE2BF02BD26"", ""document"": ""XXXX-XXXX-4892"", ""name"": ""Nikhil Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-13T08:00:00""}",2026-07-29 07:00:00
626,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-29 07:03:00
626,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-07-31 06:00:00
626,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-13 08:00:00
627,0,ID_ISSUED,"{""digital_id"": ""STS-00F03A49BBA8"", ""document"": ""XXXX-XXXX-6844"", ""name"": ""Chandana Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-08T13:45:00""}",2026-07-26 01:45:00
627,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 02:29:00
627,2,CHECKIN,"{""lat"": 26.1132, ""lng"": 91.797, ""location"": ""Basistha Temple""}",2026-08-05 07:45:00
627,3,CHECKOUT,"{""location"": ""En route to Umananda Island"", ""trip_completed"": true}",2026-08-08 13:45:00
628,0,ID_ISSUED,"{""digital_id"": ""STS-01DA97598235"", ""document"": ""XXXX-XXXX-6555"", ""name"": ""Mridula Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-28T19:15:00""}",2026-07-18 14:15:00
628,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-18 14:48:00
628,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-07-27 08:15:00
628,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-07-28 19:15:00
629,0,ID_ISSUED,"{""digital_id"": ""STS-5EC63BE4D648"", ""document"": ""BX9906759"", ""name"": ""Imran Begum"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-08-09T09:45:00""}",2026-07-16 23:45:00
629,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-17 00:21:00
629,2,CHECKIN,"{""lat"": 25.2, ""lng"": 91.9167, ""location"": ""Mawlynnong Village""}",2026-08-02 05:45:00
629,3,CHECKOUT,"{""location"": ""En route to Mawlynnong Village"", ""trip_completed"": true}",2026-08-09 09:45:00
630,0,ID_ISSUED,"{""digital_id"": ""STS-F0D39BF2B953"", ""document"": ""XWU5946880"", ""name"": ""Nabanita Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-23T21:15:00""}",2026-08-03 10:15:00
630,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 10:23:00
630,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-08-13 07:15:00
630,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 1)"", ""trip_completed"": true}",2026-08-23 21:15:00
631,0,ID_ISSUED,"{""digital_id"": ""STS-D253899B6D06"", ""document"": ""N9966081"", ""name"": ""Nuwan Bandara"", ""nationality"": ""Sri Lankan"", ""trip_end"": ""2026-08-23T16:15:00""}",2026-08-06 07:15:00
631,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-06 07:19:00
631,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7481, ""location"": ""Assam State Museum""}",2026-08-21 07:15:00
631,3,CHECKOUT,"{""location"": ""Guwahati Planetarium"", ""trip_completed"": true}",2026-08-23 16:15:00
632,0,ID_ISSUED,"{""digital_id"": ""STS-855E06C74CCA"", ""document"": ""Z9049630"", ""name"": ""Hemanta Bora"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-06T12:00:00""}",2026-08-27 18:00:00
632,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-27 18:24:00
632,2,CHECKIN,"{""lat"": 25.2, ""lng"": 91.9167, ""location"": ""Mawlynnong Village""}",2026-08-28 05:00:00
633,0,ID_ISSUED,"{""digital_id"": ""STS-3CE52715C024"", ""document"": ""XXXX-XXXX-3382"", ""name"": ""Ananya Barua"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-25T22:30:00""}",2026-08-15 14:30:00
633,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-15 14:41:00
633,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-20 09:30:00
633,3,CHECKOUT,"{""location"": ""Pobitora Wildlife Sanctuary"", ""trip_completed"": true}",2026-08-25 22:30:00
634,0,ID_ISSUED,"{""digital_id"": ""STS-F68FC3A555D2"", ""document"": ""JSDFF7572G"", ""name"": ""Anjali Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-08T01:30:00""}",2026-08-03 11:30:00
634,1,KYC_VERIFIED,"{""document_type"": ""pan"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 12:09:00
634,2,CHECKIN,"{""lat"": 26.1836, ""lng"": 91.7434, ""location"": ""Fancy Bazaar""}",2026-08-04 11:30:00
634,3,CHECKOUT,"{""location"": ""Sualkuchi Silk Village"", ""trip_completed"": true}",2026-08-08 01:30:00
635,0,ID_ISSUED,"{""digital_id"": ""STS-E5089F1EE483"", ""document"": ""XXXX-XXXX-1876"", ""name"": ""Ishita Nath"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-13T19:00:00""}",2026-08-24 18:00:00
635,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-24 18:34:00
635,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-09-07 08:00:00
636,0,ID_ISSUED,"{""digital_id"": ""STS-6425B75F164E"", ""document"": ""Z3027497"", ""name"": ""Tanvi Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-17T09:00:00""}",2026-07-26 17:00:00
636,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 17:38:00
636,2,CHECKIN,"{""lat"": 26.1964, ""lng"": 91.7453, ""location"": ""Umananda Island""}",2026-08-13 07:00:00
636,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 1)"", ""trip_completed"": true}",2026-08-17 09:00:00
637,0,ID_ISSUED,"{""digital_id"": ""STS-3023BB77BE84"", ""document"": ""XXXX-XXXX-9539"", ""name"": ""Pranjal Sharma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-20T09:15:00""}",2026-07-30 09:15:00
637,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-30 10:00:00
637,2,CHECKIN,"{""lat"": 25.657, ""lng"": 91.889, ""location"": ""Umiam Lake""}",2026-08-14 06:15:00
637,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-08-20 09:15:00
638,0,ID_ISSUED,"{""digital_id"": ""STS-F64EB02569A5"", ""document"": ""Z7780957"", ""name"": ""Bishal Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-04T12:30:00""}",2026-08-23 13:30:00
638,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-23 13:36:00
638,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-08-29 10:30:00
638,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 3)"", ""trip_completed"": true}",2026-09-04 12:30:00
639,0,ID_ISSUED,"{""digital_id"": ""STS-6D84423B0AE3"", ""document"": ""Z7783680"", ""name"": ""Divya Bhattacharya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-22T21:45:00""}",2026-08-10 22:45:00
639,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 23:13:00
639,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-16 07:45:00
639,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-08-22 21:45:00
640,0,ID_ISSUED,"{""digital_id"": ""STS-F9E4A398DBA5"", ""document"": ""XXXX-XXXX-1940"", ""name"": ""Rituparna Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-26T10:30:00""}",2026-08-07 12:30:00
640,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-07 12:40:00
640,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-08-15 07:30:00
640,3,SOS_TRIGGERED,"{""lat"": 24.817514, ""lng"": 93.935128, ""message"": ""Help! I am being followed by two men on a motorcycle.""}",2026-08-22 19:52:17
640,4,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-08-26 10:30:00
